,LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,zip_code_5,Minority,YearApproved,NAICS_6,LongName,IndustrySubsector,NAICS_4,BorrowerName - Clean
38407,9084097301,05/01/2020,912.0,PPP,LH LOUNGE INC,1416 POWELL ST,SAN FRANCISCO,CA,94133-3804,0,Exemption 4,24,100,166600.0,166600.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,Y,Y,Unanswered,SAN FRANCISCO,SAN FRANCISCO,CA,94133-3804,CA-12,27,722511.0,Asian,Not Hispanic or Latino,0.0,166600.0,0.0,0.0,0.0,0.0,0.0,Corporation,119918.0,East West Bank,PASADENA,CA,Female Owned,Non-Veteran,,0.0,,94133.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,LH LOUNGE
38416,8391967210,04/28/2020,912.0,PPP,"EXPERIENCE AUTOBODY, INC.",2230 INTERNATIONAL BLVD,OAKLAND,CA,94606,0,Exemption 4,24,100,166265.0,166265.0,0.0,,6042.0,Mechanics Bank,1111 Civic Dr,WALNUT CREEK,CA,94596-3895,U,Y,Y,Existing or more than 2 years old,OAKLAND,ALAMEDA,CA,94606-1000,CA-13,17,811121.0,Asian,Unknown/NotStated,0.0,166265.0,0.0,0.0,0.0,0.0,0.0,Corporation,6042.0,Mechanics Bank,WALNUT CREEK,CA,Male Owned,Non-Veteran,,0.0,,94606.0,Yes,2020,811121.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",Automotive Repair and Maintenance,8111.0,EXPERIENCE AUTOBODY
38417,9688047200,04/28/2020,912.0,PPP,WLR CORPORATION,1601 TARAVAL ST,SAN FRANCISCO,CA,94116-2353,0,Exemption 4,24,100,166135.0,166135.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94116-2353,CA-12,36,112910.0,Unanswered,Hispanic or Latino,0.0,166135.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,0.0,,94116.0,Yes,2020,112910.0,Apiculture,Other Animal Production,1129.0,WLR
38426,6278078710,04/03/2021,912.0,PPS,SOULEY VEGAN LLC,301 Broadway,Oakland,CA,94607-3804,0,Exemption 4,60,100,165700.0,165700.0,0.0,,49274.0,"Citibank, N.A.",701 East 60th St North,SIOUX FALLS,SD,57104-0432,U,N,Y,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94607-3804,CA-13,34,722511.0,Black or African American,Unknown/NotStated,0.0,165700.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),49274.0,"Citibank, N.A.",SIOUX FALLS,SD,Female Owned,Unanswered,,0.0,,94607.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,SOULEY VEGAN
38439,9812458308,01/31/2021,912.0,PPS,KING YEN RESTAURANT INC,2995 College Ave,Berkeley,CA,94705-2215,0,Exemption 4,60,100,164762.0,164762.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Berkeley,ALAMEDA,CA,94705-2215,CA-13,10,722511.0,Asian,Not Hispanic or Latino,1.0,164759.0,0.0,0.0,0.0,0.0,0.0,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,0.0,,94705.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,KING YEN RESTAURANT
38441,4228027702,05/01/2020,912.0,PPP,EL TORO GROUP LLC,17035 CONDIT ROAD MORGAN HILL,CA,CA,95037,0,Exemption 4,24,100,164555.0,164555.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,CA,SANTA CLARA,CA,95037-2280,CA-19,18,721110.0,Asian,Not Hispanic or Latino,0.0,164555.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,0.0,,95037.0,Yes,2020,721110.0,Hotels (except Casino Hotels) and Motels ,Traveler Accommodation,7211.0,EL TORO GROUP
38452,7230358510,03/05/2021,912.0,PPS,JOY-JK CORPORATION,643 Post St,San Francisco,CA,94109-8215,0,Exemption 4,60,100,164248.0,164248.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94109-8215,CA-12,6,722511.0,Asian,Not Hispanic or Latino,1.0,164244.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,0.0,,94109.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,JOY-JK
38454,6416287706,05/01/2020,912.0,PPP,HANSEN YAO CORPORATION,17530 ELAINE CT,MONTE SERENO,CA,95030-3237,0,Exemption 4,24,100,164132.0,164132.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,MONTE SERENO,SANTA CLARA,CA,95030-3237,CA-18,15,448210.0,Asian,Not Hispanic or Latino,0.0,164132.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,165741.84,04/29/2021,95030.0,Yes,2020,448210.0,Shoe Stores ,Shoe Stores ,4482.0,HANSEN YAO
38455,7067338503,03/05/2021,912.0,PPS,HANSEN YAO CORPORATION,1721 Dell Ave,Campbell,CA,95008-6904,0,Exemption 4,60,100,164132.0,164132.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Campbell,SANTA CLARA,CA,95008-6904,CA-18,14,448210.0,Asian,Unknown/NotStated,1.0,164129.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,0.0,,95008.0,Yes,2021,448210.0,Shoe Stores ,Shoe Stores ,4482.0,HANSEN YAO
38479,9479698501,03/12/2021,912.0,PPS,152 POST LLC,152 Post St,San Jose,CA,95113-2107,0,Exemption 4,60,100,163324.84,163324.84,0.0,,110352.0,First Bank of the Lake,"4558 Osage Beach Pkwy, Ste 100",OSAGE BEACH,MO,65065-2372,U,Y,Y,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95113-2107,CA-19,43,722511.0,Unanswered,Hispanic or Latino,1.0,163319.84,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),110352.0,First Bank of the Lake,OSAGE BEACH,MO,Unanswered,Non-Veteran,,0.0,,95113.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,152 POST
38480,8630147002,04/08/2020,912.0,PPP,SPI SOLAR INC.,"4677 OLD IRONSIDES DR., Suite 190",SANTA CLARA,CA,95054-1809,05/15/2021,Paid in Full,24,100,163300.0,163300.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,SANTA CLARA,SANTA CLARA,CA,95054-1809,CA-17,7,221114.0,Asian,Not Hispanic or Latino,0.0,163300.0,0.0,0.0,0.0,0.0,0.0,Corporation,119918.0,East West Bank,PASADENA,CA,Female Owned,Non-Veteran,,164969.29,04/13/2021,95054.0,Yes,2020,221114.0,Solar Electric Power Generation ,"Electric Power Generation, Transmission and Distribution",2211.0,SPI SOLAR
38497,9677807110,04/15/2020,912.0,PPP,HIXRWC GROUP INC.,1836 El Camino Real,REDWOOD CITY,CA,94063,0,Exemption 4,24,100,162500.0,162500.0,0.0,,14315.0,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,Y,Y,Unanswered,REDWOOD CITY,SAN MATEO,CA,94063-0001,CA-14,17,721110.0,Asian,Not Hispanic or Latino,0.0,162500.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,14315.0,Bank of the West,SAN FRANCISCO,CA,Male Owned,Veteran,,164210.76,05/13/2021,94063.0,Yes,2020,721110.0,Hotels (except Casino Hotels) and Motels ,Traveler Accommodation,7211.0,HIXRWC GROUP
38505,3442588600,03/17/2021,912.0,PPS,LDMUD HOLDINGS LLC,101 Mission St Ste 1115,San Francisco,CA,94105-1733,0,Exemption 4,60,100,162204.0,162204.0,0.0,,20088.0,First Hawaiian Bank,999 Bishop St,HONOLULU,HI,96813-4423,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94105-1733,CA-12,17,721110.0,Asian,Not Hispanic or Latino,1.0,162201.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),20088.0,First Hawaiian Bank,HONOLULU,HI,Unanswered,Unanswered,,0.0,,94105.0,Yes,2021,721110.0,Hotels (except Casino Hotels) and Motels ,Traveler Accommodation,7211.0,LDMUD HOLDINGS
38511,7194447301,04/30/2020,912.0,PPP,YS RESTAURANTS INC,38 WOODSIDE PLZ,REDWOOD CITY,CA,94061,0,Exemption 4,24,100,161878.0,161878.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,REDWOOD CITY,SAN MATEO,CA,94061-0001,CA-18,15,722511.0,Asian,Not Hispanic or Latino,0.0,161878.0,0.0,0.0,0.0,0.0,0.0,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,0.0,,94061.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,YS RESTAURANTS
38514,8002187710,05/01/2020,912.0,PPP,"CHANG RESTAURANT GROUP, INC",195 El Camino Real,Millbrae,CA,94030,0,Exemption 4,60,100,161700.0,161700.0,0.0,,72601.0,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,New Business or 2 years or less,Millbrae,SAN MATEO,CA,94030-0001,CA-14,17,722511.0,Asian,Not Hispanic or Latino,0.0,161700.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,72601.0,"Zions Bank, A Division of",SALT LAKE CITY,UT,Male Owned,Non-Veteran,,0.0,,94030.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,CHANG RESTAURANT GROUP
38537,1444548702,03/27/2021,912.0,PPS,CHILI HOUSE INC,726 Clement St,San Francisco,CA,94118-2217,0,Exemption 4,60,100,160706.0,160706.0,0.0,,530223.0,American Lending Center,"1 World Trade Center, Suite 1130",Long Beach,CA,90831,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94118-2217,CA-12,12,722511.0,Asian,Not Hispanic or Latino,0.0,160703.0,0.0,0.0,0.0,0.0,0.0,Corporation,530223.0,American Lending Center,Long Beach,CA,Male Owned,Non-Veteran,,0.0,,94118.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,CHILI HOUSE
38549,3537968501,02/24/2021,912.0,PPS,SALON NINE LLC,9 Maiden Ln,San Francisco,CA,94108-5401,0,Exemption 4,60,100,160000.0,160000.0,0.0,,14315.0,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94108-5401,CA-12,18,812112.0,Asian,Unknown/NotStated,1.0,159994.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),14315.0,Bank of the West,SAN FRANCISCO,CA,Female Owned,Unanswered,,0.0,,94108.0,Yes,2021,812112.0,Beauty Salons ,Personal Care Services ,8121.0,SALON NINE
38552,7985907206,04/28/2020,912.0,PPP,EDM HOSPITALITY INC.,1653 Polk Street,San Francisco,CA,94109,0,Exemption 4,24,100,160000.0,160000.0,0.0,,124336.0,"Blue Ridge Bank, National Association",1 E Market St Imperial Plaza,MARTINSVILLE,VA,24112,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94109-0001,CA-12,18,722511.0,Asian,Not Hispanic or Latino,10000.0,120000.0,0.0,20000.0,0.0,10000.0,0.0,Subchapter S Corporation,124336.0,"Blue Ridge Bank, National Association",MARTINSVILLE,VA,Female Owned,Unanswered,,0.0,,94109.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,EDM HOSPITALITY
38568,5826317003,04/06/2020,912.0,PPP,BUN MEE MARKET LLC,"800 S Airport Blvd Lease No 5, Terminal 3, Boarding Area F",SAN FRANCISCO,CA,94128-3115,0,Exemption 4,24,100,180200.0,159300.0,0.0,,123499.0,First Home Bank,700 Central Avenue,Saint Petersburg,FL,33701,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN MATEO,CA,94128-3115,CA-14,20,722511.0,Asian,Not Hispanic or Latino,0.0,159300.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),123499.0,First Home Bank,Saint Petersburg,FL,Female Owned,Non-Veteran,,0.0,,94128.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,BUN MEE MARKET
38573,8200508304,01/29/2021,912.0,PPS,SERENITY MEDSPA LLC,126 Post St,San Francisco,CA,94108-4713,0,Exemption 4,60,100,107385.0,158950.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94108-4713,CA-12,14,522320.0,Asian,Not Hispanic or Latino,0.0,158950.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Female Owned,Non-Veteran,,0.0,,94108.0,Yes,2021,522320.0,"Financial Transactions Processing, Reserve, and Clearinghouse Activities ",Activities Related to Credit Intermediation ,5223.0,SERENITY MEDSPA
38579,1782028310,01/19/2021,912.0,PPS,WOODS ORIGINS,6154 Bollinger Rd,San Jose,CA,95129-3068,0,Exemption 4,60,100,158739.0,158739.0,0.0,,5564.0,GBC International Bank,333 S Grand Ave Suite 3500,LOS ANGELES,CA,90071,U,N,N,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95129-3068,CA-17,17,722511.0,Asian,Not Hispanic or Latino,1.0,158734.0,0.0,0.0,0.0,0.0,0.0,Corporation,5564.0,GBC International Bank,LOS ANGELES,CA,Female Owned,Non-Veteran,,0.0,,95129.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,WOODS ORIGINS
38581,7211417208,04/28/2020,912.0,PPP,"PAULISTA, LLC",4239 PARK BLVD,OAKLAND,CA,94602-1311,0,Exemption 4,24,100,158700.0,158700.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,OAKLAND,ALAMEDA,CA,94602-1311,CA-13,23,722511.0,Asian,Not Hispanic or Latino,0.0,158700.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,94602.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,PAULISTA
38606,9610667100,04/15/2020,912.0,PPP,GREINER SERVICE STATIONS INC,300 S AIRPORT BLVD,SOUTH SAN FRANCISCO,CA,94080-6704,05/19/2021,Paid in Full,24,100,157475.0,157475.0,0.0,Boyett Petroleum  -(Valero)  Branded Sales Agreement,378915.0,United Business Bank,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596-3845,U,N,N,Existing or more than 2 years old,SOUTH SAN FRANCISCO,SAN MATEO,CA,94080-6704,CA-14,10,447110.0,Asian,Not Hispanic or Latino,0.0,157475.0,0.0,0.0,0.0,0.0,0.0,Corporation,378915.0,United Business Bank,WALNUT CREEK,CA,Male Owned,Non-Veteran,,158894.43,03/22/2021,94080.0,Yes,2020,447110.0,Gasoline Stations with Convenience Stores ,Gasoline Stations ,4471.0,GREINER SERVICE STATIONS
38614,4458387406,05/09/2020,912.0,PPP,"CLEMENTINE RESTAURANT, LLC",126 Clement Street,San Francisco,CA,94118,0,Exemption 4,24,100,157000.0,157000.0,0.0,,49274.0,"Citibank, N.A.",701 East 60th St North,SIOUX FALLS,SD,57104-0432,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94118-1000,CA-12,17,722511.0,Asian,Not Hispanic or Latino,0.0,157000.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),49274.0,"Citibank, N.A.",SIOUX FALLS,SD,Female Owned,Non-Veteran,,0.0,,94118.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,CLEMENTINE RESTAURANT
38618,5693637708,05/01/2020,912.0,PPP,TOYOSE INC,3814 NORIEGA ST,SAN FRANCISCO,CA,94122-3934,04/16/2021,Paid in Full,24,100,156770.0,156770.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,SAN FRANCISCO,SAN FRANCISCO,CA,94122-3934,CA-12,16,722511.0,Asian,Not Hispanic or Latino,0.0,156770.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,158157.31,03/24/2021,94122.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,TOYOSE
38629,3752347205,04/27/2020,912.0,PPP,BARRANCO INC,3596 Mt. Diablo Blvd,LaFayette,CA,94549,0,Exemption 4,24,100,156300.0,156300.0,0.0,,112407.0,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,U,N,N,Existing or more than 2 years old,LaFayette,CONTRA COSTA,CA,94549-0001,CA-11,36,722511.0,Asian,Hispanic or Latino,0.0,156300.0,0.0,0.0,0.0,0.0,0.0,Corporation,112407.0,Enterprise Bank & Trust,CLAYTON,MO,Male Owned,Non-Veteran,,0.0,,94549.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,BARRANCO
38665,5999947710,05/01/2020,912.0,PPP,BLUSH TASTE LOUNGE INC,100 N ALMADEN AVE STE 160,SAN JOSE,CA,95110-2498,0,Exemption 4,24,100,154617.0,154617.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,SAN JOSE,SANTA CLARA,CA,95110-2498,CA-19,27,722410.0,Asian,Not Hispanic or Latino,0.0,154617.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,95110.0,Yes,2020,722410.0,Drinking Places (Alcoholic Beverages) ,Drinking Places (Alcoholic Beverages),7224.0,BLUSH TASTE LOUNGE
38680,4687357205,04/27/2020,912.0,PPP,ARCO AB LLC,325 VICTORY AVE,SOUTH SAN FRANCISCO,CA,94080,04/15/2021,Paid in Full,24,100,153797.0,153797.0,0.0,,119056.0,Heritage Bank of Commerce,150 Almaden Blvd,SAN JOSE,CA,95113-2000,U,N,N,Existing or more than 2 years old,SOUTH SAN FRANCISCO,SAN MATEO,CA,94080-0001,CA-14,12,811121.0,Unanswered,Hispanic or Latino,0.0,153797.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),119056.0,Heritage Bank of Commerce,SAN JOSE,CA,Male Owned,Non-Veteran,,155073.73,03/05/2021,94080.0,Yes,2020,811121.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",Automotive Repair and Maintenance,8111.0,ARCO AB
38686,5138207208,04/27/2020,912.0,PPP,"WSE GROUP, INC.","533 Airport Blvd, Ste. 523",Burlingame,CA,94010,0,Exemption 4,24,100,153525.0,153525.0,0.0,,119056.0,Heritage Bank of Commerce,150 Almaden Blvd,SAN JOSE,CA,95113-2000,U,N,N,Existing or more than 2 years old,Burlingame,SAN MATEO,CA,94010-0001,CA-14,21,722511.0,Unanswered,Hispanic or Latino,0.0,153525.0,0.0,0.0,0.0,0.0,0.0,Corporation,119056.0,Heritage Bank of Commerce,SAN JOSE,CA,Male Owned,Non-Veteran,,0.0,,94010.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,WSE GROUP
38692,1382598601,03/13/2021,912.0,PPS,BROWN SUGAR FACTORY INC.,525 Valencia St,San Francisco,CA,94110-1114,0,Exemption 4,60,100,152957.0,152957.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94110-1114,CA-12,15,722511.0,Asian,Not Hispanic or Latino,1.0,152955.0,0.0,0.0,0.0,0.0,0.0,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,0.0,,94110.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,BROWN SUGAR FACTORY
38698,9908208504,03/12/2021,912.0,PPS,"ELYSE RESTAURANT, INC",150 S 1st St Ste 151,San Jose,CA,95113-2609,0,Exemption 4,60,100,152637.0,152637.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,Y,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95113-2609,CA-19,13,722511.0,Asian,Not Hispanic or Latino,1.0,152631.0,0.0,0.0,0.0,0.0,0.0,Corporation,524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Female Owned,Non-Veteran,,0.0,,95113.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,ELYSE RESTAURANT
38715,7713308402,02/12/2021,912.0,PPS,NIHON SF INC,1300 Fulton St,San Francisco,CA,94117-1416,0,Exemption 4,60,100,151836.0,151836.0,0.0,,474333.0,First Republic Bank,111 Pine St,SAN FRANCISCO,CA,94111-5602,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94117-1416,CA-12,5,722511.0,Asian,Not Hispanic or Latino,1.0,151833.0,0.0,0.0,0.0,0.0,0.0,Corporation,474333.0,First Republic Bank,SAN FRANCISCO,CA,Male Owned,Non-Veteran,,0.0,,94117.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,NIHON
38720,8190507107,04/15/2020,912.0,PPP,EDM HOSPITALITY INC,1653 Polk Street,San Francisco,CA,94109,0,Exemption 4,24,100,151713.0,151713.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94109-0001,CA-12,20,722511.0,Asian,Not Hispanic or Latino,0.0,151713.0,0.0,0.0,0.0,0.0,0.0,Corporation,456756.0,Cross River Bank,TEANECK,NJ,Female Owned,Unanswered,,0.0,,94109.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,EDM HOSPITALITY
38723,7053327710,05/01/2020,912.0,PPP,GARAGE MASTER INC,1024 IRVING ST,SAN FRANCISCO,CA,94122-2216,0,Exemption 4,24,100,151420.0,151420.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,SAN FRANCISCO,SAN FRANCISCO,CA,94122-2216,CA-12,13,238130.0,Asian,Not Hispanic or Latino,0.0,151420.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,152996.43,05/20/2021,94122.0,Yes,2020,238130.0,Framing Contractors ,"Foundation, Structure, and Building Exterior Contractors",2381.0,GARAGE MASTER
38740,7529238601,03/23/2021,912.0,PPS,606 JACKSON INC,606 Jackson St,San Francisco,CA,94133-5007,0,Exemption 4,60,100,150732.0,150732.0,0.0,,122043.0,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94133-5007,CA-12,12,722511.0,Asian,Not Hispanic or Latino,1.0,150727.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,122043.0,WebBank,SALT LAKE CITY,UT,Female Owned,Non-Veteran,,0.0,,94133.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,606 JACKSON
38750,6751958002,06/30/2020,912.0,PPP,1123 FOLSOM STREET LLC,1123 Folsom Street,San Francisco,CA,94103-3931,0,Exemption 4,60,100,150358.0,150358.0,0.0,,223542.0,Celtic Bank Corporation,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111-5314,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94103-3931,CA-12,14,721199.0,Asian,Not Hispanic or Latino,18794.75,112768.5,0.0,18794.75,0.0,0.0,0.0,Limited  Liability Company(LLC),223542.0,Celtic Bank Corporation,SALT LAKE CITY,UT,Unanswered,Unanswered,,0.0,,94103.0,Yes,2020,721199.0,All Other Traveler Accommodation ,Traveler Accommodation,7211.0,1123 FOLSOM STREET
38755,1048148709,03/26/2021,912.0,PPS,SAZZE INC,690 Saratoga Ave Ste 201,San Jose,CA,95129-2073,0,Exemption 4,60,100,150022.0,150022.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95129-2073,CA-18,12,541519.0,Asian,Not Hispanic or Latino,0.0,150021.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,95129.0,Yes,2021,541519.0,Other Computer Related Services,Computer Systems Design and Related Services,5415.0,SAZZE
